img_path,z
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050030.png,0.01958
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050031.png,0.006628
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050035.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050042.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050060.png,0.01004
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050063.png,0.0008701
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050069.png,0.006995
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050080.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050089.png,0.02465
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050090.png,0.013
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050097.png,0.01939
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050123.png,0.06314
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050126.png,0.02419
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050130.png,0.02482
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050139.png,0.02719
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050144.png,0.004153
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050167.png,0.03317
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050180.png,0.01421
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050181.png,0.02451
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050190.png,0.02397
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050191.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050192.png,0.02539
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050194.png,0.004101
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050203.png,0.0245
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050204.png,0.0248
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050215.png,0.01733
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050216.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050218.png,0.01786
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050221.png,0.01555
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050229.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050231.png,0.005761
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050232.png,0.02461
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050251.png,0.02534
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050262.png,0.001139
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050306.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050312.png,0.006313
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050317.png,0.003446
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050318.png,0.0221
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050331.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050338.png,0.00678
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050341.png,0.02405
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050351.png,0.06017
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050355.png,0.04072
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050369.png,0.006379
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050383.png,0.004568
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050398.png,0.02357
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050412.png,0.0274
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050430.png,0.02495
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050436.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050437.png,0.02728
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050443.png,0.04214
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050457.png,0.006943
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050464.png,0.01911
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050472.png,0.006739
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050479.png,0.005111
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050485.png,0.03533
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050581.png,0.006271
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050582.png,0.02631
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050586.png,0.006919
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050587.png,0.005296
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050588.png,0.006372
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050590.png,0.02009
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050610.png,0.02568
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050611.png,0.01028
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050629.png,0.03099
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050639.png,0.0321
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050664.png,0.006299
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050674.png,0.02915
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050676.png,-100
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050690.png,0.03495
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050693.png,0.02049
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050709.png,0.02411
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050722.png,0.01491
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050724.png,0.02521
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050728.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050741.png,0.03806
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050745.png,0.01423
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050750.png,0.02579
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050758.png,0.02787
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050782.png,0.006078
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050784.png,0.01763
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050786.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050832.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050838.png,0.05092
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050840.png,0.06411
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050865.png,0.02479
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050891.png,0.02533
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050895.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050897.png,0.01663
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050902.png,0.006472
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050908.png,0.03608
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050909.png,0.02422
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050918.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050942.png,0.00959
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050946.png,0.01847
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050954.png,0.02029
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050972.png,0.02847
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050973.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050986.png,0.01953
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050990.png,0.01055
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0050994.png,0.03727
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051006.png,0.02477
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051008.png,0.006194
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051012.png,0.02605
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051018.png,0.0102
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051023.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051026.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051036.png,0.01023
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051044.png,0.05385
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051074.png,0.01651
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051084.png,0.02466
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051090.png,0.02597
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051094.png,0.04217
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051095.png,0.02446
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051100.png,0.03631
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051104.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051105.png,0.01501
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051113.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051128.png,0.02473
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051130.png,0.05597
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051155.png,0.01722
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051196.png,0.02479
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051207.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051210.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051223.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051233.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051236.png,0.01216
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051237.png,0.02958
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051241.png,0.005939
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051251.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051256.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051264.png,0.01527
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051270.png,0.005312
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051272.png,0.02529
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051275.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051281.png,1.074
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051286.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051300.png,0.01145
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051302.png,0.04996
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051303.png,0.02707
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051312.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051319.png,0.01744
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051332.png,0.007686
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051340.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051344.png,0.005476
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051354.png,0.01814
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051355.png,0.01067
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051358.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051368.png,0.02758
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051371.png,0.03418
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051372.png,0.01843
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051382.png,0.01861
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051396.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051400.png,0.004654
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051417.png,0.01758
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051423.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051426.png,0.02845
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051431.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051433.png,0.02833
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051439.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051448.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051449.png,0.003637
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051450.png,0.01689
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051455.png,0.006789
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051462.png,0.03881
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051470.png,0.01002
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051471.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051472.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051477.png,0.01119
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051483.png,0.01493
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051498.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051503.png,0.004881
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051509.png,0.006523
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051511.png,0.01124
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051537.png,0.02789
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051541.png,0.01296
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051561.png,0.007919
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051564.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051589.png,0.01315
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051598.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051599.png,0.01318
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051603.png,0.02383
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051604.png,0.005245
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051610.png,0.02793
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051612.png,0.02569
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051620.png,0.007757
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051621.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051622.png,0.02751
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051631.png,0.393
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051635.png,0.008862
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051638.png,0.02447
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051645.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051650.png,0.02478
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051664.png,0.004395
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051665.png,0.01357
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051668.png,0.01459
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051681.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051685.png,0.004373
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051695.png,0.01385
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051703.png,0.02773
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051705.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051713.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051725.png,0.01404
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051728.png,0.01433
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051730.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051733.png,0.01378
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051735.png,0.01759
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051741.png,0.006319
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051747.png,0.01178
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051751.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051754.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051758.png,0.01443
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051779.png,0.02866
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051780.png,0.005158
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051782.png,0.007858
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051784.png,0.03397
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051785.png,0.005527
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051787.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051795.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051798.png,-0.0007717
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051803.png,0.002402
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051809.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051814.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051819.png,0.01478
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051829.png,0.01694
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051830.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051831.png,0.01053
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051834.png,0.02555
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051838.png,0.02575
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051843.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051846.png,0.004533
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051850.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051857.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051864.png,0.01518
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051865.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051875.png,0.01502
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051878.png,0.02751
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051895.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051901.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051909.png,0.007839
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051921.png,0.007847
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051932.png,0.006377
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051953.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051955.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051957.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051958.png,0.0235
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051964.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051973.png,0.004654
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0051978.png,0.007027
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052006.png,0.01376
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052010.png,0.03431
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052011.png,0.02957
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052016.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052018.png,0.005317
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052023.png,0.02817
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052027.png,0.0345
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052042.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052044.png,0.0315
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052051.png,0.02523
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052088.png,0.01032
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052091.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052092.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052107.png,0.007575
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052114.png,0.03652
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052115.png,0.019
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052116.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052131.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052132.png,0.0289
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052137.png,0.02096
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052141.png,0.005093
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052142.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052153.png,0.02975
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052154.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052159.png,0.004991
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052160.png,0.01427
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052167.png,0.005968
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052171.png,0.03611
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052173.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052178.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052179.png,0.01366
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052192.png,0.03465
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052194.png,0.007596
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052199.png,0.02906
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052235.png,0.01824
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052247.png,0.01112
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052248.png,0.028
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052251.png,0.01225
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052254.png,0.03084
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052263.png,0.007768
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052264.png,0.03279
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052266.png,0.007323
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052273.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052291.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052307.png,0.007531
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052315.png,0.009154
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052328.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052338.png,0.04533
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052340.png,0.019
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052343.png,0.01239
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052344.png,0.007376
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052349.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052356.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052359.png,0.01283
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052364.png,0.007153
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052365.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052379.png,0.02232
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052383.png,0.01492
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052390.png,0.01507
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052395.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052396.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052412.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052416.png,0.0379
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052421.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052424.png,0.004982
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052429.png,0.02259
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052433.png,0.02666
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052438.png,0.01257
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052441.png,0.02737
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052453.png,0.02661
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052455.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052456.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052466.png,0.007717
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052476.png,0.01091
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052478.png,0.01567
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052488.png,0.01531
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052491.png,0.006319
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052495.png,0.006403
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052499.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052500.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052504.png,0.0288
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052527.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052531.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0052532.png,0.02726
